time_index,incidence,region,category,classification,mom_variation,nature
2025-04-01,0.032,Patagonia,Análisis,Núcleo,2.7203,
2025-04-01,0.021,Patagonia,Análisis,Regulados,1.4277,
2025-04-01,0.009,Patagonia,División,Alimentos y bebidas,,Bienes
2025-04-01,0.0008,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-04-01,0.0007,Patagonia,División,Bienes y servicios varios,,Mixto
2025-04-01,0.0008,Patagonia,División,Comunicación,,Servicios
2025-04-01,0.0005,Patagonia,División,Educación,,Servicios
2025-04-01,0.0008,Patagonia,División,Equipamiento del hogar,,Bienes
2025-04-01,0.0033,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-04-01,0.0009,Patagonia,División,Recreación y cultura,,Mixto
2025-04-01,0.0029,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-04-01,0.0014,Patagonia,División,Salud,,Servicios
2025-04-01,0.0023,Patagonia,División,Transporte,,Servicios
2025-04-01,0.0033,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-04-01,0.0289999999999999,Patagonia,Nivel General,Total,2.6696,
2025-05-01,-0.0023,Cuyo,Análisis,Estacionales,-2.3578,
2025-05-01,0.0156,Cuyo,Análisis,Núcleo,2.2486,
2025-05-01,0.0031,Cuyo,Análisis,Regulados,1.4717,
2025-05-01,0.002,Cuyo,División,Alimentos y bebidas,,Bienes
2025-05-01,0.0001,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-05-01,0.0009,Cuyo,División,Bienes y servicios varios,,Mixto
2025-05-01,0.0007,Cuyo,División,Comunicación,,Servicios
2025-05-01,0.0005,Cuyo,División,Educación,,Servicios
2025-05-01,0.0009,Cuyo,División,Equipamiento del hogar,,Bienes
2025-05-01,0.0017,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-05-01,0.0011,Cuyo,División,Recreación y cultura,,Mixto
2025-05-01,0.0036,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-05-01,0.0024,Cuyo,División,Salud,,Servicios
2025-05-01,0.0015,Cuyo,División,Transporte,,Servicios
2025-05-01,0.0009,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-05-01,0.016,Cuyo,Nivel General,Total,1.6318,
2025-05-01,-0.0029,GBA,Análisis,Estacionales,-2.9285,
2025-05-01,0.0144999999999999,GBA,Análisis,Núcleo,2.1217,
2025-05-01,0.0034,GBA,Análisis,Regulados,1.5977,
2025-05-01,0.0382,GBA,División,Alimentos y bebidas,,Bienes
2025-05-01,0.0021,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-05-01,0.0059,GBA,División,Bienes y servicios varios,,Mixto
2025-05-01,0.004,GBA,División,Comunicación,,Servicios
2025-05-01,0.0058,GBA,División,Educación,,Servicios
2025-05-01,0.004,GBA,División,Equipamiento del hogar,,Bienes
2025-05-01,0.0069,GBA,División,Prendas de vestir y calzado,,Bienes
2025-05-01,0.0065,GBA,División,Recreación y cultura,,Mixto
2025-05-01,0.0237,GBA,División,Restaurantes y hoteles,,Servicios
2025-05-01,0.0118999999999999,GBA,División,Salud,,Servicios
2025-05-01,0.0075,GBA,División,Transporte,,Servicios
2025-05-01,0.0135,GBA,División,Vivienda y servicios básicos,,Servicios
2025-05-01,0.015,GBA,Nivel General,Total,1.5008,
2025-05-01,-0.003,NEA,Análisis,Estacionales,-2.7839,
2025-05-01,0.015,NEA,Análisis,Núcleo,2.1663,
2025-05-01,0.0007,NEA,Análisis,Regulados,0.3445,
2025-05-01,0.0526,NEA,División,Alimentos y bebidas,,Bienes
2025-05-01,0.002,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-05-01,0.0039,NEA,División,Bienes y servicios varios,,Mixto
2025-05-01,0.0034999999999999,NEA,División,Comunicación,,Servicios
2025-05-01,0.0043,NEA,División,Educación,,Servicios
2025-05-01,0.0036,NEA,División,Equipamiento del hogar,,Bienes
2025-05-01,0.0068,NEA,División,Prendas de vestir y calzado,,Bienes
2025-05-01,0.0055,NEA,División,Recreación y cultura,,Mixto
2025-05-01,0.0093999999999999,NEA,División,Restaurantes y hoteles,,Servicios
2025-05-01,0.0070999999999999,NEA,División,Salud,,Servicios
2025-05-01,0.0081999999999999,NEA,División,Transporte,,Servicios
2025-05-01,0.0129,NEA,División,Vivienda y servicios básicos,,Servicios
2025-05-01,0.013,NEA,Nivel General,Total,1.2705,
2025-05-01,-0.0031,NOA,Análisis,Estacionales,-2.7517,
2025-05-01,0.0127,NOA,Análisis,Núcleo,1.8176,
2025-05-01,0.0026,NOA,Análisis,Regulados,1.381,
2025-05-01,0.0586,NOA,División,Alimentos y bebidas,,Bienes
2025-05-01,0.0017,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-05-01,0.0042,NOA,División,Bienes y servicios varios,,Mixto
2025-05-01,0.0039,NOA,División,Comunicación,,Servicios
2025-05-01,0.0069999999999999,NOA,División,Educación,,Servicios
2025-05-01,0.0036,NOA,División,Equipamiento del hogar,,Bienes
2025-05-01,0.0095,NOA,División,Prendas de vestir y calzado,,Bienes
2025-05-01,0.0056,NOA,División,Recreación y cultura,,Mixto
2025-05-01,0.0184,NOA,División,Restaurantes y hoteles,,Servicios
2025-05-01,0.0101,NOA,División,Salud,,Servicios
2025-05-01,0.0067,NOA,División,Transporte,,Servicios
2025-05-01,0.0139,NOA,División,Vivienda y servicios básicos,,Servicios
2025-05-01,0.012,NOA,Nivel General,Total,1.2233,
2025-05-01,-0.0034,Pampeana,Análisis,Estacionales,-3.0286,
2025-05-01,0.0173,Pampeana,Análisis,Núcleo,2.4455,
2025-05-01,0.0018,Pampeana,Análisis,Regulados,1.0271,
2025-05-01,0.0455,Pampeana,División,Alimentos y bebidas,,Bienes
2025-05-01,0.0025,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-05-01,0.0040999999999999,Pampeana,División,Bienes y servicios varios,,Mixto
2025-05-01,0.0034999999999999,Pampeana,División,Comunicación,,Servicios
2025-05-01,0.0038,Pampeana,División,Educación,,Servicios
2025-05-01,0.0037,Pampeana,División,Equipamiento del hogar,,Bienes
2025-05-01,0.0092,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-05-01,0.0105,Pampeana,División,Recreación y cultura,,Mixto
2025-05-01,0.0185,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-05-01,0.0113,Pampeana,División,Salud,,Servicios
2025-05-01,0.0081999999999999,Pampeana,División,Transporte,,Servicios
2025-05-01,0.0143,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-05-01,0.016,Pampeana,Nivel General,Total,1.5683,
2025-05-01,0.0015,Patagonia,Análisis,Estacionales,1.3718,
2025-05-01,0.0108,Patagonia,Análisis,Núcleo,1.6021,
2025-05-01,0.0027,Patagonia,Análisis,Regulados,1.2672,
2025-05-01,0.0024,Patagonia,División,Alimentos y bebidas,,Bienes
2025-05-01,0.0002,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-05-01,0.0008,Patagonia,División,Bienes y servicios varios,,Mixto
2025-05-01,0.0007,Patagonia,División,Comunicación,,Servicios
2025-05-01,0.0008,Patagonia,División,Educación,,Servicios
2025-05-01,0.0001,Patagonia,División,Equipamiento del hogar,,Bienes
2025-05-01,0.0019,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-05-01,0.0011,Patagonia,División,Recreación y cultura,,Mixto
2025-05-01,0.0013,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-05-01,0.0014,Patagonia,División,Salud,,Servicios
2025-05-01,0.0002,Patagonia,División,Transporte,,Servicios
2025-05-01,0.0040999999999999,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-05-01,0.015,Patagonia,Nivel General,Total,1.5044,
2025-06-01,-0.0013,Cuyo,Análisis,Estacionales,-1.3411,
2025-06-01,0.0102,Cuyo,Análisis,Núcleo,1.4687,
2025-06-01,0.0007,Cuyo,Análisis,Regulados,0.3405,
2025-06-01,-0.0001,Cuyo,División,Alimentos y bebidas,,Bienes
2025-06-01,0.0007,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-06-01,0.0001,Cuyo,División,Bienes y servicios varios,,Mixto
2025-06-01,0.0003,Cuyo,División,Comunicación,,Servicios
2025-06-01,0.0003,Cuyo,División,Educación,,Servicios
2025-06-01,0.0011,Cuyo,División,Equipamiento del hogar,,Bienes
2025-06-01,-0.0004,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-06-01,0.0022,Cuyo,División,Recreación y cultura,,Mixto
2025-06-01,0.0022,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-06-01,0.0019,Cuyo,División,Salud,,Servicios
2025-06-01,0.0011,Cuyo,División,Transporte,,Servicios
2025-06-01,0.0003,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-06-01,0.01,Cuyo,Nivel General,Total,0.9671,
2025-06-01,0.0002,GBA,Análisis,Estacionales,0.175,
2025-06-01,0.0144,GBA,Análisis,Núcleo,2.0843,
2025-06-01,0.0056999999999999,GBA,Análisis,Regulados,2.6604,
2025-06-01,0.0407,GBA,División,Alimentos y bebidas,,Bienes
2025-06-01,0.003,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-06-01,0.0062,GBA,División,Bienes y servicios varios,,Mixto
2025-06-01,0.0046,GBA,División,Comunicación,,Servicios
2025-06-01,0.0069999999999999,GBA,División,Educación,,Servicios
2025-06-01,0.0052,GBA,División,Equipamiento del hogar,,Bienes
2025-06-01,0.0068,GBA,División,Prendas de vestir y calzado,,Bienes
2025-06-01,0.0096,GBA,División,Recreación y cultura,,Mixto
2025-06-01,0.0269,GBA,División,Restaurantes y hoteles,,Servicios
2025-06-01,0.0141999999999999,GBA,División,Salud,,Servicios
2025-06-01,0.0102,GBA,División,Transporte,,Servicios
2025-06-01,0.0183,GBA,División,Vivienda y servicios básicos,,Servicios
2025-06-01,0.02,GBA,Nivel General,Total,2.0244,
2025-06-01,-0.0024,NEA,Análisis,Estacionales,-2.2977,
2025-06-01,0.0095,NEA,Análisis,Núcleo,1.3657,
2025-06-01,0.0034,NEA,Análisis,Regulados,1.7247,
2025-06-01,0.0528,NEA,División,Alimentos y bebidas,,Bienes
2025-06-01,0.0026,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-06-01,0.0044,NEA,División,Bienes y servicios varios,,Mixto
2025-06-01,0.0037,NEA,División,Comunicación,,Servicios
2025-06-01,0.0045,NEA,División,Educación,,Servicios
2025-06-01,0.0042,NEA,División,Equipamiento del hogar,,Bienes
2025-06-01,0.0078,NEA,División,Prendas de vestir y calzado,,Bienes
2025-06-01,0.0062,NEA,División,Recreación y cultura,,Mixto
2025-06-01,0.0113,NEA,División,Restaurantes y hoteles,,Servicios
2025-06-01,0.0088,NEA,División,Salud,,Servicios
2025-06-01,0.0089,NEA,División,Transporte,,Servicios
2025-06-01,0.0163,NEA,División,Vivienda y servicios básicos,,Servicios
2025-06-01,0.011,NEA,Nivel General,Total,1.0598,
2025-06-01,-0.0012,NOA,Análisis,Estacionales,-1.1342,
2025-06-01,0.0097,NOA,Análisis,Núcleo,1.3841,
2025-06-01,0.0037,NOA,Análisis,Regulados,1.9278,
2025-06-01,0.0594,NOA,División,Alimentos y bebidas,,Bienes
2025-06-01,0.0023,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-06-01,0.0043,NOA,División,Bienes y servicios varios,,Mixto
2025-06-01,0.004,NOA,División,Comunicación,,Servicios
2025-06-01,0.0081,NOA,División,Educación,,Servicios
2025-06-01,0.0048,NOA,División,Equipamiento del hogar,,Bienes
2025-06-01,0.0116,NOA,División,Prendas de vestir y calzado,,Bienes
2025-06-01,0.0068,NOA,División,Recreación y cultura,,Mixto
2025-06-01,0.0202,NOA,División,Restaurantes y hoteles,,Servicios
2025-06-01,0.0116999999999999,NOA,División,Salud,,Servicios
2025-06-01,0.008,NOA,División,Transporte,,Servicios
2025-06-01,0.0158,NOA,División,Vivienda y servicios básicos,,Servicios
2025-06-01,0.012,NOA,Nivel General,Total,1.2177,
2025-06-01,-0.0001,Pampeana,Análisis,Estacionales,-0.0921,
2025-06-01,0.0096,Pampeana,Análisis,Núcleo,1.3408,
2025-06-01,0.0036,Pampeana,Análisis,Regulados,2.0334,
2025-06-01,0.0466,Pampeana,División,Alimentos y bebidas,,Bienes
2025-06-01,0.0033,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-06-01,0.0046999999999999,Pampeana,División,Bienes y servicios varios,,Mixto
2025-06-01,0.0040999999999999,Pampeana,División,Comunicación,,Servicios
2025-06-01,0.0044,Pampeana,División,Educación,,Servicios
2025-06-01,0.0046999999999999,Pampeana,División,Equipamiento del hogar,,Bienes
2025-06-01,0.0102,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-06-01,0.0109,Pampeana,División,Recreación y cultura,,Mixto
2025-06-01,0.0204999999999999,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-06-01,0.0137,Pampeana,División,Salud,,Servicios
2025-06-01,0.0097,Pampeana,División,Transporte,,Servicios
2025-06-01,0.0172,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-06-01,0.013,Pampeana,Nivel General,Total,1.3087,
2025-06-01,-0.0006,Patagonia,Análisis,Estacionales,-0.5783,
2025-06-01,0.0136,Patagonia,Análisis,Núcleo,2.016,
2025-06-01,0.0053,Patagonia,Análisis,Regulados,2.4531,
2025-06-01,0.0026,Patagonia,División,Alimentos y bebidas,,Bienes
2025-06-01,0.0007,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-06-01,0.0,Patagonia,División,Bienes y servicios varios,,Mixto
2025-06-01,0.0005,Patagonia,División,Comunicación,,Servicios
2025-06-01,0.0002,Patagonia,División,Educación,,Servicios
2025-06-01,0.0018,Patagonia,División,Equipamiento del hogar,,Bienes
2025-06-01,0.0016,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-06-01,0.001,Patagonia,División,Recreación y cultura,,Mixto
2025-06-01,0.0018,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-06-01,0.001,Patagonia,División,Salud,,Servicios
2025-06-01,0.0023,Patagonia,División,Transporte,,Servicios
2025-06-01,0.0046,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-06-01,0.018,Patagonia,Nivel General,Total,1.8233,
2025-07-01,0.0048,Cuyo,Análisis,Estacionales,5.2139,
2025-07-01,0.0095,Cuyo,Análisis,Núcleo,1.3589,
2025-07-01,0.0042,Cuyo,Análisis,Regulados,2.0384,
2025-07-01,0.0065,Cuyo,División,Alimentos y bebidas,,Bienes
2025-07-01,0.0001,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-07-01,0.0006,Cuyo,División,Bienes y servicios varios,,Mixto
2025-07-01,0.0005,Cuyo,División,Comunicación,,Servicios
2025-07-01,0.0002,Cuyo,División,Educación,,Servicios
2025-07-01,0.0007,Cuyo,División,Equipamiento del hogar,,Bienes
2025-07-01,-0.0005,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-07-01,0.0024,Cuyo,División,Recreación y cultura,,Mixto
2025-07-01,0.0019,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-07-01,0.0008,Cuyo,División,Salud,,Servicios
2025-07-01,0.0029,Cuyo,División,Transporte,,Servicios
2025-07-01,0.0024,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-07-01,0.019,Cuyo,Nivel General,Total,1.8569,
2025-07-01,0.0037,GBA,Análisis,Estacionales,3.9674,
2025-07-01,0.01,GBA,Análisis,Núcleo,1.4531,
2025-07-01,0.0049,GBA,Análisis,Regulados,2.2721,
2025-07-01,0.0466,GBA,División,Alimentos y bebidas,,Bienes
2025-07-01,0.0031,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-07-01,0.0072,GBA,División,Bienes y servicios varios,,Mixto
2025-07-01,0.0053,GBA,División,Comunicación,,Servicios
2025-07-01,0.0075,GBA,División,Educación,,Servicios
2025-07-01,0.0062,GBA,División,Equipamiento del hogar,,Bienes
2025-07-01,0.0054,GBA,División,Prendas de vestir y calzado,,Bienes
2025-07-01,0.0132,GBA,División,Recreación y cultura,,Mixto
2025-07-01,0.0312,GBA,División,Restaurantes y hoteles,,Servicios
2025-07-01,0.0156,GBA,División,Salud,,Servicios
2025-07-01,0.0141999999999999,GBA,División,Transporte,,Servicios
2025-07-01,0.0187,GBA,División,Vivienda y servicios básicos,,Servicios
2025-07-01,0.019,GBA,Nivel General,Total,1.8679,
2025-07-01,0.002,NEA,Análisis,Estacionales,2.0528,
2025-07-01,0.0106,NEA,Análisis,Núcleo,1.5138,
2025-07-01,0.0044,NEA,Análisis,Regulados,2.2034,
2025-07-01,0.0576999999999999,NEA,División,Alimentos y bebidas,,Bienes
2025-07-01,0.0028,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-07-01,0.0051,NEA,División,Bienes y servicios varios,,Mixto
2025-07-01,0.0044,NEA,División,Comunicación,,Servicios
2025-07-01,0.0052,NEA,División,Educación,,Servicios
2025-07-01,0.0052,NEA,División,Equipamiento del hogar,,Bienes
2025-07-01,0.0084,NEA,División,Prendas de vestir y calzado,,Bienes
2025-07-01,0.0081,NEA,División,Recreación y cultura,,Mixto
2025-07-01,0.0139,NEA,División,Restaurantes y hoteles,,Servicios
2025-07-01,0.0092,NEA,División,Salud,,Servicios
2025-07-01,0.0118,NEA,División,Transporte,,Servicios
2025-07-01,0.0192,NEA,División,Vivienda y servicios básicos,,Servicios
2025-07-01,0.017,NEA,Nivel General,Total,1.7052,
2025-07-01,0.0023,NOA,Análisis,Estacionales,2.1798,
2025-07-01,0.0098,NOA,Análisis,Núcleo,1.3961,
2025-07-01,0.0046999999999999,NOA,Análisis,Regulados,2.4239,
2025-07-01,0.0658,NOA,División,Alimentos y bebidas,,Bienes
2025-07-01,0.0025,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-07-01,0.0046,NOA,División,Bienes y servicios varios,,Mixto
2025-07-01,0.0046,NOA,División,Comunicación,,Servicios
2025-07-01,0.0085,NOA,División,Educación,,Servicios
2025-07-01,0.0056,NOA,División,Equipamiento del hogar,,Bienes
2025-07-01,0.0113,NOA,División,Prendas de vestir y calzado,,Bienes
2025-07-01,0.0084,NOA,División,Recreación y cultura,,Mixto
2025-07-01,0.0239,NOA,División,Restaurantes y hoteles,,Servicios
2025-07-01,0.0123,NOA,División,Salud,,Servicios
2025-07-01,0.0108,NOA,División,Transporte,,Servicios
2025-07-01,0.0182,NOA,División,Vivienda y servicios básicos,,Servicios
2025-07-01,0.017,NOA,Nivel General,Total,1.6764,
2025-07-01,0.0052,Pampeana,Análisis,Estacionales,4.8941,
2025-07-01,0.0104,Pampeana,Análisis,Núcleo,1.4589,
2025-07-01,0.0043,Pampeana,Análisis,Regulados,2.3834,
2025-07-01,0.0533,Pampeana,División,Alimentos y bebidas,,Bienes
2025-07-01,0.0037,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-07-01,0.0054,Pampeana,División,Bienes y servicios varios,,Mixto
2025-07-01,0.0046999999999999,Pampeana,División,Comunicación,,Servicios
2025-07-01,0.0046999999999999,Pampeana,División,Educación,,Servicios
2025-07-01,0.0056999999999999,Pampeana,División,Equipamiento del hogar,,Bienes
2025-07-01,0.0096,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-07-01,0.0157,Pampeana,División,Recreación y cultura,,Mixto
2025-07-01,0.0232,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-07-01,0.0149,Pampeana,División,Salud,,Servicios
2025-07-01,0.0125,Pampeana,División,Transporte,,Servicios
2025-07-01,0.0195,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-07-01,0.02,Pampeana,Nivel General,Total,1.993,
2025-07-01,0.002,Patagonia,Análisis,Estacionales,1.865,
2025-07-01,0.0144,Patagonia,Análisis,Núcleo,2.1313,
2025-07-01,0.005,Patagonia,Análisis,Regulados,2.3131,
2025-07-01,0.0038,Patagonia,División,Alimentos y bebidas,,Bienes
2025-07-01,0.0001,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-07-01,0.0007,Patagonia,División,Bienes y servicios varios,,Mixto
2025-07-01,0.0006,Patagonia,División,Comunicación,,Servicios
2025-07-01,0.0004,Patagonia,División,Educación,,Servicios
2025-07-01,0.0007,Patagonia,División,Equipamiento del hogar,,Bienes
2025-07-01,0.0012,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-07-01,0.0019,Patagonia,División,Recreación y cultura,,Mixto
2025-07-01,0.0016,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-07-01,0.0011,Patagonia,División,Salud,,Servicios
2025-07-01,0.0065,Patagonia,División,Transporte,,Servicios
2025-07-01,0.0028,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-07-01,0.021,Patagonia,Nivel General,Total,2.1419,
2025-08-01,0.0002,Cuyo,Análisis,Estacionales,0.193,
2025-08-01,0.0154,Cuyo,Análisis,Núcleo,2.2114,
2025-08-01,0.0055,Cuyo,Análisis,Regulados,2.6589,
2025-08-01,0.0045,Cuyo,División,Alimentos y bebidas,,Bienes
2025-08-01,0.0009,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-08-01,0.001,Cuyo,División,Bienes y servicios varios,,Mixto
2025-08-01,0.0004,Cuyo,División,Comunicación,,Servicios
2025-08-01,0.0009,Cuyo,División,Educación,,Servicios
2025-08-01,0.001,Cuyo,División,Equipamiento del hogar,,Bienes
2025-08-01,-0.0005,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-08-01,0.0004,Cuyo,División,Recreación y cultura,,Mixto
2025-08-01,0.0042,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-08-01,0.0013,Cuyo,División,Salud,,Servicios
2025-08-01,0.004,Cuyo,División,Transporte,,Servicios
2025-08-01,0.0029,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-08-01,0.021,Cuyo,Nivel General,Total,2.1111,
2025-08-01,-0.0005,GBA,Análisis,Estacionales,-0.489,
2025-08-01,0.0139999999999999,GBA,Análisis,Núcleo,2.0352,
2025-08-01,0.0052,GBA,Análisis,Regulados,2.4027,
2025-08-01,0.051,GBA,División,Alimentos y bebidas,,Bienes
2025-08-01,0.0040999999999999,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-08-01,0.0081,GBA,División,Bienes y servicios varios,,Mixto
2025-08-01,0.006,GBA,División,Comunicación,,Servicios
2025-08-01,0.008,GBA,División,Educación,,Servicios
2025-08-01,0.0067,GBA,División,Equipamiento del hogar,,Bienes
2025-08-01,0.0055,GBA,División,Prendas de vestir y calzado,,Bienes
2025-08-01,0.013,GBA,División,Recreación y cultura,,Mixto
2025-08-01,0.0355,GBA,División,Restaurantes y hoteles,,Servicios
2025-08-01,0.0175,GBA,División,Salud,,Servicios
2025-08-01,0.0194,GBA,División,Transporte,,Servicios
2025-08-01,0.0213,GBA,División,Vivienda y servicios básicos,,Servicios
2025-08-01,0.019,GBA,Nivel General,Total,1.8716,
2025-08-01,0.0005,NEA,Análisis,Estacionales,0.4716,
2025-08-01,0.0107,NEA,Análisis,Núcleo,1.5291,
2025-08-01,0.0056999999999999,NEA,Análisis,Regulados,2.8304,
2025-08-01,0.0635,NEA,División,Alimentos y bebidas,,Bienes
2025-08-01,0.0034999999999999,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-08-01,0.0058,NEA,División,Bienes y servicios varios,,Mixto
2025-08-01,0.0049,NEA,División,Comunicación,,Servicios
2025-08-01,0.0055,NEA,División,Educación,,Servicios
2025-08-01,0.0056999999999999,NEA,División,Equipamiento del hogar,,Bienes
2025-08-01,0.0079,NEA,División,Prendas de vestir y calzado,,Bienes
2025-08-01,0.0086,NEA,División,Recreación y cultura,,Mixto
2025-08-01,0.0165,NEA,División,Restaurantes y hoteles,,Servicios
2025-08-01,0.0109,NEA,División,Salud,,Servicios
2025-08-01,0.0151,NEA,División,Transporte,,Servicios
2025-08-01,0.0227,NEA,División,Vivienda y servicios básicos,,Servicios
2025-08-01,0.017,NEA,Nivel General,Total,1.6847,
2025-08-01,-0.0007,NOA,Análisis,Estacionales,-0.6255,
2025-08-01,0.0144,NOA,Análisis,Núcleo,2.0493,
2025-08-01,0.006,NOA,Análisis,Regulados,3.082,
2025-08-01,0.0695,NOA,División,Alimentos y bebidas,,Bienes
2025-08-01,0.0034,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-08-01,0.0054,NOA,División,Bienes y servicios varios,,Mixto
2025-08-01,0.0048,NOA,División,Comunicación,,Servicios
2025-08-01,0.0103,NOA,División,Educación,,Servicios
2025-08-01,0.0059,NOA,División,Equipamiento del hogar,,Bienes
2025-08-01,0.011,NOA,División,Prendas de vestir y calzado,,Bienes
2025-08-01,0.0098,NOA,División,Recreación y cultura,,Mixto
2025-08-01,0.0301,NOA,División,Restaurantes y hoteles,,Servicios
2025-08-01,0.0135,NOA,División,Salud,,Servicios
2025-08-01,0.0141999999999999,NOA,División,Transporte,,Servicios
2025-08-01,0.0218,NOA,División,Vivienda y servicios básicos,,Servicios
2025-08-01,0.02,NOA,Nivel General,Total,1.9678,
2025-08-01,-0.0019,Pampeana,Análisis,Estacionales,-1.7096,
2025-08-01,0.0151,Pampeana,Análisis,Núcleo,2.1327,
2025-08-01,0.0052,Pampeana,Análisis,Regulados,2.8642,
2025-08-01,0.0581,Pampeana,División,Alimentos y bebidas,,Bienes
2025-08-01,0.0048,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-08-01,0.0064,Pampeana,División,Bienes y servicios varios,,Mixto
2025-08-01,0.0053,Pampeana,División,Comunicación,,Servicios
2025-08-01,0.005,Pampeana,División,Educación,,Servicios
2025-08-01,0.0064,Pampeana,División,Equipamiento del hogar,,Bienes
2025-08-01,0.0088,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-08-01,0.0165,Pampeana,División,Recreación y cultura,,Mixto
2025-08-01,0.0275,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-08-01,0.0168,Pampeana,División,Salud,,Servicios
2025-08-01,0.0165,Pampeana,División,Transporte,,Servicios
2025-08-01,0.0223,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-08-01,0.018,Pampeana,Nivel General,Total,1.8414,
2025-08-01,0.0009,Patagonia,Análisis,Estacionales,0.8153,
2025-08-01,0.012,Patagonia,Análisis,Núcleo,1.7787,
2025-08-01,0.0067,Patagonia,Análisis,Regulados,3.0697,
2025-08-01,0.0033,Patagonia,División,Alimentos y bebidas,,Bienes
2025-08-01,0.0011,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-08-01,0.0006,Patagonia,División,Bienes y servicios varios,,Mixto
2025-08-01,0.0005,Patagonia,División,Comunicación,,Servicios
2025-08-01,0.0013,Patagonia,División,Educación,,Servicios
2025-08-01,0.0003,Patagonia,División,Equipamiento del hogar,,Bienes
2025-08-01,0.0003,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-08-01,0.0008,Patagonia,División,Recreación y cultura,,Mixto
2025-08-01,0.0011,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-08-01,0.0013,Patagonia,División,Salud,,Servicios
2025-08-01,0.0055,Patagonia,División,Transporte,,Servicios
2025-08-01,0.0034,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-08-01,0.02,Patagonia,Nivel General,Total,1.9549,
2025-09-01,0.023,Cuyo,Análisis,Estacionales,2.3075,
2025-09-01,0.019,Cuyo,Análisis,Núcleo,1.9167,
2025-09-01,0.029,Cuyo,Análisis,Regulados,2.8617,
2025-09-01,0.0056,Cuyo,División,Alimentos y bebidas,,Bienes
